CustomerID,TransactionDate,TransactionAmount,ProductCategory
C0704,2024-02-01 20:07:00,285.99,Clothing
C0592,2024-03-30 02:09:00,145.18,Clothing
C0508,2024-02-19 22:10:00,317.7,Electronics
C0211,2024-02-22 05:11:00,268.26,Books
C0228,2024-03-27 18:08:00,466.5,Electronics
C0372,2024-03-23 22:46:00,226.14,Grocery
C0821,2024-04-06 19:04:00,206.06,Electronics
C0545,2024-04-09 18:59:00,285.26,Clothing
C0085,2024-01-09 16:56:00,395.42,Books
C0769,2024-02-03 09:27:00,328.07,Sports
C0128,2024-03-13 16:19:00,56.4,Grocery
C0796,2024-03-15 21:15:00,311.0,Electronics
C0073,2024-01-12 04:29:00,250.45,Electronics
C0806,2024-02-05 18:32:00,425.41,Grocery
C0544,2024-01-06 01:01:00,68.3,Electronics
C0553,2024-02-29 00:50:00,330.4,Grocery
C0438,2024-01-03 00:58:00,453.88,Sports
C0062,2024-01-04 00:53:00,459.94,Sports
C0190,2024-02-13 12:48:00,277.12,Electronics
C0083,2024-03-21 19:28:00,141.09,Clothing
C0699,2024-01-26 00:42:00,71.05,Books
C0803,2024-04-11 14:26:00,484.44,Grocery
C0069,2024-01-06 06:26:00,33.46,Books
C0824,2024-01-11 05:15:00,118.5,Electronics
C0375,2024-03-31 01:04:00,42.94,Electronics
C0651,2024-03-17 12:26:00,461.43,Sports
C0259,2024-03-13 03:09:00,179.49,Grocery
C0557,2024-03-21 20:57:00,317.57,Books
C0823,2024-01-19 03:17:00,133.58,Grocery
C0436,2024-01-27 13:59:00,88.34,Electronics
C0441,2024-03-10 02:25:00,244.49,Electronics
C0607,2024-02-06 13:22:00,151.72,Electronics
C0675,2024-03-02 20:50:00,255.23,Books
C0176,2024-01-02 00:15:00,384.8,Electronics
C0333,2024-04-08 01:14:00,433.01,Grocery
C0695,2024-04-13 06:06:00,45.88,Electronics
C0591,2024-01-21 10:01:00,60.04,Grocery
C0101,2024-04-09 00:11:00,60.26,Books
C0704,2024-03-24 09:54:00,311.04,Clothing
C0385,2024-03-23 04:27:00,103.64,Books
C0662,2024-03-26 14:47:00,405.32,Clothing
C0347,2024-02-01 06:12:00,438.75,Electronics
C0831,2024-01-20 09:19:00,42.06,Sports
C0708,2024-04-05 05:16:00,234.62,Clothing
C0748,2024-03-19 13:59:00,359.64,Grocery
C0221,2024-01-06 22:24:00,168.72,Clothing
C0787,2024-04-13 09:06:00,114.78,Sports
C0696,2024-02-06 12:07:00,365.45,Books
C0381,2024-03-30 08:07:00,218.52,Electronics
C0633,2024-01-25 23:55:00,248.83,Books
C0552,2024-03-27 13:48:00,478.45,Grocery
C0238,2024-01-31 06:37:00,221.59,Clothing
C0788,2024-03-26 03:15:00,395.12,Electronics
C0166,2024-01-04 13:47:00,222.97,Books
C0236,2024-02-07 22:09:00,255.39,Books
C0207,2024-01-21 16:17:00,143.94,Electronics
C0484,2024-02-09 14:59:00,408.84,Books
C0358,2024-02-01 20:57:00,480.03,Sports
C0438,2024-04-06 06:49:00,291.72,Books
C0219,2024-01-14 01:14:00,158.79,Electronics
C0575,2024-02-15 06:23:00,324.0,Sports
C0139,2024-03-10 08:02:00,91.96,Electronics
C0553,2024-02-03 11:55:00,163.09,Grocery
C0683,2024-01-18 01:30:00,200.18,Grocery
C0463,2024-01-15 04:17:00,189.78,Sports
C0765,2024-02-01 11:16:00,471.5,Grocery
C0846,2024-03-30 09:36:00,429.68,Books
C0268,2024-01-01 06:19:00,206.99,Sports
C0380,2024-02-22 01:16:00,475.28,Grocery
C0848,2024-03-25 03:24:00,216.7,Books
C0329,2024-04-13 16:29:00,262.51,Electronics
C0096,2024-04-07 03:29:00,196.74,Sports
C0600,2024-03-26 07:54:00,466.29,Books
C0070,2024-01-22 10:48:00,421.62,Electronics
C0187,2024-01-17 06:02:00,27.72,Sports
C0065,2024-02-12 22:36:00,211.25,Grocery
C0786,2024-02-13 06:46:00,480.71,Clothing
C0160,2024-02-02 22:11:00,446.64,Clothing
C0639,2024-01-31 09:11:00,168.22,Clothing
C0313,2024-02-22 19:29:00,210.95,Grocery
C0252,2024-03-30 11:16:00,288.55,Sports
C0778,2024-01-29 09:52:00,368.58,Sports
C0197,2024-02-18 16:35:00,177.07,Grocery
C0559,2024-04-09 15:26:00,492.28,Books
C0376,2024-03-12 19:16:00,330.89,Clothing
C0801,2024-01-06 08:12:00,96.11,Grocery
C0844,2024-03-25 11:58:00,270.78,Sports
C0587,2024-02-11 11:01:00,112.91,Sports
C0756,2024-04-07 00:56:00,161.34,Clothing
C0882,2024-01-29 08:30:00,466.66,Sports
C0624,2024-04-07 05:22:00,53.33,Sports
C0809,2024-01-12 04:45:00,135.02,Grocery
C0472,2024-01-09 10:41:00,150.64,Sports
C0493,2024-02-01 10:32:00,348.96,Sports
C0053,2024-02-18 01:46:00,491.77,Electronics
C0416,2024-02-17 13:56:00,94.25,Grocery
C0507,2024-03-06 13:58:00,129.93,Electronics
C0607,2024-01-09 07:41:00,440.97,Clothing
C0231,2024-03-05 19:21:00,489.01,Books
C0028,2024-02-02 23:50:00,446.83,Electronics
C0729,2024-04-10 21:29:00,424.51,Sports
C0752,2024-01-23 02:02:00,487.94,Electronics
