CustomerID,TransactionDate,TransactionAmount,ProductCategory
C0389,2024-02-21 17:00:00,3560.06,Books
C0478,2024-02-16 21:00:00,4905.81,Books
C0222,2024-04-18 09:00:00,2849.85,Sports
C0251,2024-02-19 14:00:00,1301.41,Clothing
C0313,2024-06-21 03:00:00,2187.79,Electronics
C0401,2024-01-04 00:00:00,2969.84,Clothing
C0112,2024-03-20 18:00:00,370.04,Books
C0255,2024-04-13 00:00:00,3113.6,Clothing
C0303,2024-05-06 22:00:00,4905.98,Sports
C0407,2024-01-30 11:00:00,954.59,Electronics
C0207,2024-03-16 04:00:00,3964.01,Sports
C0229,2024-06-03 17:00:00,4539.95,Electronics
C0341,2024-04-16 20:00:00,4718.79,Books
C0398,2024-04-13 03:00:00,4800.88,Electronics
C0066,2024-05-30 10:00:00,2609.69,Electronics
C0075,2024-06-26 07:00:00,4886.65,Electronics
C0435,2024-04-27 15:00:00,3787.76,Clothing
C0103,2024-03-13 07:00:00,812.55,Clothing
C0422,2024-03-07 01:00:00,2387.12,Books
C0192,2024-01-03 18:00:00,3593.06,Electronics
C0252,2024-05-07 13:00:00,1240.46,Grocery
C0226,2024-04-11 04:00:00,3204.87,Books
C0294,2024-06-22 01:00:00,3334.67,Electronics
C0306,2024-01-15 05:00:00,817.69,Electronics
C0098,2024-04-25 14:00:00,2827.6,Clothing
C0338,2024-04-27 09:00:00,3859.28,Books
C0286,2024-04-20 21:00:00,2496.98,Electronics
C0335,2024-02-21 08:00:00,65.46,Electronics
C0347,2024-06-10 10:00:00,50.15,Books
C0435,2024-04-10 01:00:00,1788.36,Grocery
C0447,2024-03-03 06:00:00,4631.34,Books
C0482,2024-06-24 11:00:00,1147.24,Books
C0308,2024-01-28 13:00:00,3173.65,Grocery
C0249,2024-06-10 19:00:00,1114.27,Books
C0166,2024-05-30 19:00:00,1611.74,Electronics
C0481,2024-03-18 20:00:00,4240.97,Books
C0472,2024-04-07 06:00:00,3645.66,Grocery
C0335,2024-05-20 14:00:00,481.52,Sports
C0030,2024-02-12 08:00:00,2146.37,Books
C0247,2024-01-09 15:00:00,150.7,Clothing
C0106,2024-04-21 01:00:00,2407.05,Electronics
C0051,2024-04-13 21:00:00,3313.86,Electronics
C0081,2024-01-27 08:00:00,596.92,Clothing
C0133,2024-03-28 14:00:00,1447.98,Clothing
C0285,2024-05-03 07:00:00,1992.19,Books
C0388,2024-05-08 11:00:00,4598.06,Clothing
C0138,2024-03-21 11:00:00,4966.31,Sports
C0184,2024-06-03 23:00:00,229.33,Grocery
C0401,2024-04-16 18:00:00,3806.23,Clothing
C0330,2024-03-10 23:00:00,1861.76,Clothing
C0273,2024-01-10 20:00:00,1965.33,Sports
C0340,2024-03-05 04:00:00,3772.55,Electronics
C0472,2024-06-13 07:00:00,4592.54,Electronics
C0069,2024-01-16 03:00:00,4754.89,Books
C0034,2024-04-08 16:00:00,2887.73,Sports
C0262,2024-01-12 21:00:00,1788.82,Grocery
C0053,2024-01-07 04:00:00,3938.81,Grocery
C0450,2024-06-17 05:00:00,1258.75,Sports
C0205,2024-03-14 14:00:00,2822.55,Grocery
C0126,2024-02-12 04:00:00,1796.1,Electronics
C0235,2024-04-27 23:00:00,3284.87,Grocery
C0043,2024-04-14 11:00:00,1205.79,Grocery
C0240,2024-03-04 11:00:00,962.01,Sports
C0459,2024-04-26 01:00:00,4591.6,Sports
C0371,2024-04-16 12:00:00,513.51,Grocery
C0111,2024-06-04 05:00:00,2532.26,Clothing
C0249,2024-03-07 17:00:00,1108.16,Sports
C0151,2024-04-10 08:00:00,199.46,Books
C0183,2024-01-15 04:00:00,184.91,Books
C0336,2024-04-27 09:00:00,880.23,Electronics
C0095,2024-04-14 00:00:00,4334.52,Grocery
C0459,2024-03-12 21:00:00,1415.98,Clothing
C0374,2024-03-11 09:00:00,4752.54,Electronics
C0400,2024-05-16 03:00:00,2910.2,Grocery
C0008,2024-01-11 21:00:00,2185.89,Sports
C0388,2024-03-01 02:00:00,2902.54,Books
C0360,2024-01-17 21:00:00,2585.91,Clothing
C0388,2024-04-01 06:00:00,3795.09,Books
C0184,2024-01-11 03:00:00,1416.07,Sports
C0281,2024-06-20 03:00:00,1768.49,Grocery
C0195,2024-01-24 08:00:00,4471.0,Sports
C0352,2024-06-21 09:00:00,4732.55,Sports
C0195,2024-04-23 13:00:00,4463.33,Books
C0155,2024-01-25 17:00:00,2100.14,Clothing
C0093,2024-03-17 02:00:00,3902.93,Sports
C0160,2024-05-14 13:00:00,2384.3,Books
C0434,2024-05-16 23:00:00,2490.21,Clothing
C0061,2024-06-18 17:00:00,1027.38,Grocery
C0122,2024-01-06 13:00:00,2957.7,Grocery
C0051,2024-05-10 18:00:00,934.75,Electronics
C0403,2024-06-12 07:00:00,1661.17,Books
C0277,2024-01-04 00:00:00,4275.88,Clothing
C0005,2024-06-25 01:00:00,1039.34,Sports
C0466,2024-05-04 02:00:00,360.44,Grocery
C0092,2024-03-23 17:00:00,349.69,Clothing
C0170,2024-02-03 00:00:00,4704.22,Books
C0317,2024-06-26 11:00:00,2537.07,Electronics
C0022,2024-01-04 22:00:00,2050.01,Grocery
C0405,2024-02-17 05:00:00,4055.34,Clothing
C0326,2024-01-10 21:00:00,4179.95,Clothing
C0001,2024-05-02 18:00:00,1664.29,Clothing
C0133,2024-04-15 10:00:00,3469.62,Books
C0233,2024-03-22 16:00:00,3856.76,Books
C0012,2024-02-13 16:00:00,3274.98,Books
C0346,2024-04-15 09:00:00,762.22,Sports
C0046,2024-05-03 12:00:00,4380.04,Clothing
C0034,2024-02-10 03:00:00,2697.78,Grocery
C0433,2024-01-23 08:00:00,1415.95,Books
C0078,2024-06-24 23:00:00,2129.01,Books
C0218,2024-06-02 07:00:00,192.67,Clothing
C0301,2024-06-23 11:00:00,643.69,Books
C0411,2024-06-04 04:00:00,3828.91,Sports
C0073,2024-01-23 14:00:00,5.06,Sports
C0282,2024-02-05 05:00:00,2085.75,Books
C0249,2024-05-30 03:00:00,2614.94,Clothing
C0047,2024-05-06 12:00:00,277.9,Clothing
C0121,2024-04-13 22:00:00,4865.53,Clothing
C0214,2024-04-23 07:00:00,1134.5,Electronics
C0239,2024-03-19 12:00:00,1524.47,Books
C0056,2024-06-21 10:00:00,1523.19,Clothing
C0350,2024-05-13 09:00:00,1155.93,Sports
C0107,2024-04-22 22:00:00,12.36,Grocery
C0319,2024-03-22 09:00:00,3648.08,Grocery
C0048,2024-06-09 10:00:00,4834.39,Clothing
C0061,2024-01-29 17:00:00,1125.35,Grocery
C0337,2024-03-22 06:00:00,3316.92,Grocery
C0026,2024-01-20 00:00:00,3710.77,Electronics
C0292,2024-03-29 18:00:00,4242.88,Sports
C0257,2024-06-14 16:00:00,2116.03,Sports
C0008,2024-06-25 20:00:00,1518.14,Electronics
C0113,2024-02-19 03:00:00,1629.85,Electronics
C0355,2024-06-27 13:00:00,3564.54,Grocery
C0253,2024-05-28 13:00:00,4084.81,Books
C0180,2024-02-06 18:00:00,912.16,Grocery
C0207,2024-01-17 15:00:00,1857.85,Electronics
C0303,2024-01-26 08:00:00,4510.19,Sports
